영업상태명,폐업일자,사업장명,좌표정보(x),좌표정보(y),도로명전체주소
폐업,2024.1.1,메가박스중앙(주) 영통지점 제3관,127.0715826,37.25268062,"경기도 수원시 영통구 봉영로 1579 (영통동, 그랜드백화점 7층)"
폐업,2024.1.1,메가박스중앙(주) 영통지점 제2관,127.0715826,37.25268062,"경기도 수원시 영통구 봉영로 1579 (영통동, 그랜드백화점 7층)"
폐업,2024.1.1,메가박스중앙(주) 영통지점 제8관,127.0715826,37.25268062,"경기도 수원시 영통구 봉영로 1579 (영통동, 그랜드백화점 5층)"
폐업,2024.1.1,메가박스중앙(주) 영통지점 Dolby Atmos관,127.0715826,37.25268062,"경기도 수원시 영통구 봉영로 1579 (영통동, 그랜드백화점 7층)"
폐업,2024.1.1,메가박스중앙(주) 영통지점 제6관,127.0715826,37.25268062,"경기도 수원시 영통구 봉영로 1579 (영통동, 그랜드백화점 7층)"
폐업,2024.1.1,메가박스중앙(주) 영통지점 제9관,127.0715826,37.25268062,"경기도 수원시 영통구 봉영로 1579 (영통동, 그랜드백화점 5층)"
폐업,2024.1.1,메가박스중앙(주) 영통지점 제5관,127.0715826,37.25268062,"경기도 수원시 영통구 봉영로 1579 (영통동, 그랜드백화점 7층)"
폐업,2024.2.29,메가박스중앙(주)영통지점 매점,127.0715826,37.25268062,"경기도 수원시 영통구 봉영로 1579, 5층 (영통동, 롯데마트 영통점)"
폐업,2024.2.29,북문흙마늘해신탕,127.0153882,37.29144971,경기도 수원시 장안구 팔달로291번길 21-4 (영화동)
폐업,2024.3.5,삼성전자로지텍(주),127.0511334,37.25584815,경기도 수원시 영통구 삼성로 129 (매탄동)
폐업,2024.2.29,앵두,126.9945524,37.30750774,경기도 수원시 장안구 파장천로19번길 2 (파장동)
폐업,2024.2.28,김윤자헤어샵,127.0676557,37.24523688,"경기도 수원시 영통구 봉영로1482번길 35, 1층 (영통동)"
폐업,2023.12.29,경기대학교 출판부,127.0352393,37.30173359,경기도 수원시 영통구 광교산로 ***-** (이의동)
